"","AGEP","Major","Major_Category","BSc","Wages.mn","Wages.md","Wages.sd","Wages.n","Earnings.mn","Earnings.md","Earnings.sd","Earnings.n"
"180",23,"FOOD SCIENCE","Agriculture & Natural Resources",1,31513.28125,28740.1125,25556.1636363208,4,31513.28125,28740.1125,25556.1636363208,4
"181",24,"FOOD SCIENCE","Agriculture & Natural Resources",1,25840.890625,13109.525,30003.4683369193,4,25840.890625,13109.525,30003.4683369193,4
"182",25,"FOOD SCIENCE","Agriculture & Natural Resources",1,47395.975,53950.7375,17054.0142036633,4,47395.975,53950.7375,17054.0142036633,4
"183",26,"FOOD SCIENCE","Agriculture & Natural Resources",1,48740.5416666667,46891.7625,16639.5217977611,6,48740.5416666667,46891.7625,16639.5217977611,6
"184",27,"FOOD SCIENCE","Agriculture & Natural Resources",1,51429.675,43362.275,21451.2643854112,5,51429.675,43362.275,21451.2643854112,5
"185",28,"FOOD SCIENCE","Agriculture & Natural Resources",1,52942.3125,53950.7375,22314.8449881697,4,52942.3125,53950.7375,22314.8449881697,4
"186",29,"FOOD SCIENCE","Agriculture & Natural Resources",1,62522.35,55463.375,17320.2681643321,5,62522.35,55463.375,17320.2681643321,5
"187",30,"FOOD SCIENCE","Agriculture & Natural Resources",1,40337,40337,NA,1,40337,40337,NA,1
"188",31,"FOOD SCIENCE","Agriculture & Natural Resources",1,74741.0995833333,91766.675,41495.2081482013,6,74741.0995833333,91766.675,41495.2081482013,6
"189",32,"FOOD SCIENCE","Agriculture & Natural Resources",1,67312.36875,49412.825,49692.4377667534,4,67312.36875,49412.825,49692.4377667534,4
"190",33,"FOOD SCIENCE","Agriculture & Natural Resources",1,69581.325,70589.75,18676.2923610222,3,69581.325,70589.75,18676.2923610222,3
"191",34,"FOOD SCIENCE","Agriculture & Natural Resources",1,76640.3,90758.25,24453.006698717,3,76640.3,90758.25,24453.006698717,3
"192",35,"FOOD SCIENCE","Agriculture & Natural Resources",1,4739.5975,4739.5975,NA,1,4739.5975,4739.5975,NA,1
"193",36,"FOOD SCIENCE","Agriculture & Natural Resources",1,59295.39,55463.375,32897.1255055443,7,59295.39,55463.375,32897.1255055443,7
"194",37,"FOOD SCIENCE","Agriculture & Natural Resources",1,90758.25,90758.25,14261.2831163609,2,90758.25,90758.25,14261.2831163609,2
"195",38,"FOOD SCIENCE","Agriculture & Natural Resources",1,90556.565,107901.475,36958.466704877,5,90556.565,107901.475,36958.466704877,5
"196",39,"FOOD SCIENCE","Agriculture & Natural Resources",1,69581.325,68068.6875,35615.1573982144,4,69606.535625,68119.10875,35597.1049229181,4
"197",40,"FOOD SCIENCE","Agriculture & Natural Resources",1,63530.775,57984.4375,44102.5040363403,4,63530.775,57984.4375,44102.5040363403,4
"198",41,"FOOD SCIENCE","Agriculture & Natural Resources",1,94119.6666666667,98825.65,16641.5588329402,3,94119.6666666667,98825.65,16641.5588329402,3
"199",42,"FOOD SCIENCE","Agriculture & Natural Resources",1,29110.7086875,22422.329875,35187.2255749546,4,35413.3649375,34841.08375,30129.1991277929,4
"200",43,"FOOD SCIENCE","Agriculture & Natural Resources",1,88069.1166666667,95800.375,70404.6293451394,3,88069.1166666667,95800.375,70404.6293451394,3
"201",44,"FOOD SCIENCE","Agriculture & Natural Resources",1,75631.875,70589.75,33063.4247193462,3,75631.875,70589.75,33063.4247193462,3
"202",45,"FOOD SCIENCE","Agriculture & Natural Resources",1,24000.515,30252.75,21565.2104756579,3,40807.5983333333,41748.795,10117.138253306,3
"203",46,"FOOD SCIENCE","Agriculture & Natural Resources",1,89548.14,105884.625,65039.1128714546,5,95598.69,105884.625,55304.5498438041,5
"204",47,"FOOD SCIENCE","Agriculture & Natural Resources",1,66959.42,52438.1,35457.2899182479,5,66959.42,52438.1,35457.2899182479,5
"205",48,"FOOD SCIENCE","Agriculture & Natural Resources",1,133616.3125,133616.3125,17826.6038954511,2,133616.3125,133616.3125,17826.6038954511,2
"206",49,"FOOD SCIENCE","Agriculture & Natural Resources",1,97817.225,97817.225,7130.64155818044,2,97817.225,97817.225,7130.64155818044,2
"207",50,"FOOD SCIENCE","Agriculture & Natural Resources",1,121587.242857143,95800.375,99493.7152500366,7,121587.242857143,95800.375,99493.7152500366,7
"208",51,"FOOD SCIENCE","Agriculture & Natural Resources",1,150591.466666667,62522.35,158692.690877235,3,150591.466666667,62522.35,158692.690877235,3
"209",52,"FOOD SCIENCE","Agriculture & Natural Resources",1,178491.225,136137.375,169144.068460125,7,178491.225,136137.375,169144.068460125,7
"210",53,"FOOD SCIENCE","Agriculture & Natural Resources",1,32941.8833333333,20168.5,40854.6974394112,3,36303.3,20168.5,37024.4443831707,3
"211",54,"FOOD SCIENCE","Agriculture & Natural Resources",1,174905.713888889,121011,156286.446249945,9,174905.713888889,121011,156286.446249945,9
"212",55,"FOOD SCIENCE","Agriculture & Natural Resources",1,42530.324375,45883.3375,24554.1355710965,8,62194.611875,53446.525,40733.942031577,8
"213",56,"FOOD SCIENCE","Agriculture & Natural Resources",1,38068.04375,39328.575,18065.0737990625,4,44370.7,41849.6375,9982.89818145262,4
"214",57,"FOOD SCIENCE","Agriculture & Natural Resources",1,93447.3833333333,98825.65,11107.943658294,3,93447.3833333333,98825.65,11107.943658294,3
"215",58,"FOOD SCIENCE","Agriculture & Natural Resources",1,61681.9958333333,58488.65,33624.0813836282,6,61681.9958333333,58488.65,33624.0813836282,6
"216",59,"FOOD SCIENCE","Agriculture & Natural Resources",1,183331.665,176474.375,113189.585910543,5,183331.665,176474.375,113189.585910543,5
"217",60,"FOOD SCIENCE","Agriculture & Natural Resources",1,133616.3125,88237.1875,118057.733383267,8,133918.84,89447.2975,117861.323939367,8
"218",61,"FOOD SCIENCE","Agriculture & Natural Resources",1,73951.1666666667,55463.375,60154.3333661338,3,89077.5416666667,70589.75,45751.0912633399,3
"219",62,"FOOD SCIENCE","Agriculture & Natural Resources",1,28740.1125,28740.1125,40644.6568816285,2,44017.75125,44017.75125,19038.8129603418,2
"220",63,"FOOD SCIENCE","Agriculture & Natural Resources",1,65547.625,65547.625,NA,1,65547.625,65547.625,NA,1
"221",21,"FORESTRY","Agriculture & Natural Resources",1,11092.675,11092.675,NA,1,11092.675,11092.675,NA,1
"222",22,"FORESTRY","Agriculture & Natural Resources",1,35294.875,35294.875,NA,1,35294.875,35294.875,NA,1
"223",23,"FORESTRY","Agriculture & Natural Resources",1,12706.155,12706.155,NA,1,12706.155,12706.155,NA,1
"224",24,"FORESTRY","Agriculture & Natural Resources",1,31261.175,33278.025,14940.353250415,5,31261.175,33278.025,14940.353250415,5
"225",25,"FORESTRY","Agriculture & Natural Resources",1,38642.846,35294.875,21758.5619917883,10,41466.436,35294.875,17626.4433695533,10
"226",26,"FORESTRY","Agriculture & Natural Resources",1,37599.8464285714,40337,8843.41935514327,7,37599.8464285714,40337,8843.41935514327,7
"227",27,"FORESTRY","Agriculture & Natural Resources",1,43488.328125,40841.2125,20830.6637093503,8,43488.328125,40841.2125,20830.6637093503,8
"228",28,"FORESTRY","Agriculture & Natural Resources",1,40049.9867307692,40337,36821.9648169641,13,59054.9194230769,45379.125,75702.8296652385,13
"229",29,"FORESTRY","Agriculture & Natural Resources",1,93783.525,39328.575,141763.849456599,7,93783.525,39328.575,141763.849456599,7
"230",30,"FORESTRY","Agriculture & Natural Resources",1,53660.8153125,43866.4875,43615.1660823791,8,64375.3309375,47900.1875,38813.9003180321,8
"231",31,"FORESTRY","Agriculture & Natural Resources",1,32538.5133333333,36303.3,19657.5635170713,9,35115.5994444444,36303.3,20623.0788529646,9
"232",32,"FORESTRY","Agriculture & Natural Resources",1,45409.37775,45883.3375,26496.580893925,10,47426.22775,45883.3375,23221.237105379,10
"233",33,"FORESTRY","Agriculture & Natural Resources",1,40589.10625,40337,7998.82981218646,4,40589.10625,40337,7998.82981218646,4
"234",34,"FORESTRY","Agriculture & Natural Resources",1,46387.55,52438.1,26766.0387590378,5,59497.075,63530.775,7444.60834725793,5
"235",35,"FORESTRY","Agriculture & Natural Resources",1,44320.27875,43362.275,18017.1149419159,6,44320.27875,43362.275,18017.1149419159,6
"236",36,"FORESTRY","Agriculture & Natural Resources",1,99077.75625,63026.5625,93763.7726607011,8,99077.75625,63026.5625,93763.7726607011,8
"237",37,"FORESTRY","Agriculture & Natural Resources",1,55773.6596153846,44370.7,22320.102618906,13,55773.7371865385,44370.7,22320.0445013999,13
"238",38,"FORESTRY","Agriculture & Natural Resources",1,51009.4979166667,50421.25,35817.3747892353,12,57707.120625,50421.25,28080.0850486467,12
"239",39,"FORESTRY","Agriculture & Natural Resources",1,71295.6475,61009.7125,30424.2563414604,10,71295.6475,61009.7125,30424.2563414604,10
"240",40,"FORESTRY","Agriculture & Natural Resources",1,71396.49,57984.4375,93019.3337644916,10,75843.64425,57984.4375,89848.8308373667,10
"241",41,"FORESTRY","Agriculture & Natural Resources",1,73171.318,60505.5,42627.5135880815,10,73171.318,60505.5,42627.5135880815,10
"242",42,"FORESTRY","Agriculture & Natural Resources",1,60483.8908928571,49412.825,42269.0681297167,14,72945.1426785714,65547.625,35310.2885054658,14
"243",43,"FORESTRY","Agriculture & Natural Resources",1,72606.6,70085.5375,21497.3042515574,10,72606.6,70085.5375,21497.3042515574,10
"244",44,"FORESTRY","Agriculture & Natural Resources",1,53014.3428571429,62522.35,17600.3835362135,7,53734.6464285714,62522.35,16587.6388455972,7
"245",45,"FORESTRY","Agriculture & Natural Resources",1,89173.5821428571,66556.05,60333.9847197969,7,89173.5821428571,66556.05,60333.9847197969,7
"246",46,"FORESTRY","Agriculture & Natural Resources",1,61357.0588888889,70589.75,52143.1573501571,9,78164.1422222222,75631.875,39599.1575925038,9
"247",47,"FORESTRY","Agriculture & Natural Resources",1,74196.8086538462,72606.6,34365.3562973178,13,74223.9585576923,72606.6,34360.6820466548,13
"248",48,"FORESTRY","Agriculture & Natural Resources",1,108768.7205,86220.3375,90891.4660169889,10,108770.73735,86220.3375,90891.2708182403,10
"249",49,"FORESTRY","Agriculture & Natural Resources",1,61771.6336111111,70589.75,48913.8911409721,9,67373.9947222222,70589.75,43547.6296877445,9
"250",50,"FORESTRY","Agriculture & Natural Resources",1,56505.4141666667,60505.5,29552.3587446173,9,56518.8598333333,60505.5,29557.0141622579,9
"251",51,"FORESTRY","Agriculture & Natural Resources",1,63127.405,57480.225,21003.8786808327,10,67161.105,60505.5,22135.381783677,10
"252",52,"FORESTRY","Agriculture & Natural Resources",1,73015.9019117647,60505.5,39400.5931958698,17,75439.0878676471,70589.75,39771.8613757489,17
"253",53,"FORESTRY","Agriculture & Natural Resources",1,65392.4826923077,59497.075,32862.5015257027,13,66788.7634615385,59497.075,33344.5599818062,13
"254",54,"FORESTRY","Agriculture & Natural Resources",1,64630.875,58488.65,36890.86748281,11,66831.075,58488.65,33186.501947166,11
"255",55,"FORESTRY","Agriculture & Natural Resources",1,64211.461875,67564.475,31599.3455610803,12,68917.4452083333,67564.475,24596.2676750793,12
"256",56,"FORESTRY","Agriculture & Natural Resources",1,93238.9755,55967.5875,114449.704178512,20,95664.237625,55967.5875,112859.246896934,20
"257",57,"FORESTRY","Agriculture & Natural Resources",1,64931.3652777778,63026.5625,44675.8705222036,18,73178.0408333333,65043.4125,36293.2967594854,18
"258",58,"FORESTRY","Agriculture & Natural Resources",1,93687.4845238095,71598.175,87670.3055247223,21,93687.4845238095,71598.175,87670.3055247223,21
"259",59,"FORESTRY","Agriculture & Natural Resources",1,64171.4214705882,38320.15,47595.3891358566,17,69213.5464705882,61513.925,49674.5531133941,17
"260",60,"FORESTRY","Agriculture & Natural Resources",1,99834.075,70589.75,89219.4959785825,19,100828.16975,70589.75,88137.1555640693,19
"261",61,"FORESTRY","Agriculture & Natural Resources",1,82717.3875,67564.475,76260.8166383809,19,100476.2825,68572.9,92332.194377238,19
"262",62,"FORESTRY","Agriculture & Natural Resources",1,73395.5442647059,62522.35,78087.3398614643,17,78259.7119117647,62522.35,75894.8308475389,17
"263",63,"FORESTRY","Agriculture & Natural Resources",1,48752.765,45379.125,47025.8401893831,11,67591.9775,73615.025,39934.7527714636,11
"264",64,"FORESTRY","Agriculture & Natural Resources",1,50824.62,55463.375,36504.4278548644,6,59228.1616666667,55463.375,29314.9453924132,6
"265",20,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,20168.5,20168.5,NA,1,20168.5,20168.5,NA,1
"266",21,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,13512.895,13512.895,NA,1,13512.895,13512.895,NA,1
"267",22,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,15815.4654166667,11143.09625,20279.3657396107,6,23429.0741666667,20017.23625,21553.9530615153,6
"268",23,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,26067.78625,24706.4125,13424.7465820128,10,27782.10875,25210.625,10924.4748806452,10
"269",24,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,30252.75,34941.92625,14517.351118504,16,30378.803125,34941.92625,14665.4491123042,16
"270",25,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,25977.028,34387.2925,21912.1158923362,10,32027.578,37715.095,17781.1125724572,10
"271",26,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,44730.8517857143,46085.0225,15712.9071513513,14,44730.8517857143,46085.0225,15712.9071513513,14
"272",27,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,35619.0116071429,40841.2125,26276.8715847246,14,45559.2008928571,45883.3375,19047.0667150195,14
"273",28,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,39846.2331666667,34790.6625,21636.2602539676,15,39846.2331666667,34790.6625,21636.2602539676,15
"274",29,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,28336.7425,28235.9,10413.2910698188,14,31722.1692857143,31462.86,6191.34722737146,14
"275",30,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,42164.7703125,42858.0625,19606.7792069865,16,45442.1515625,47395.975,16407.5788514548,16
"276",31,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,34364.0211538462,34286.45,20965.6284225139,13,45743.7094230769,48404.4,16335.2160398659,13
"277",32,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,53054.3597222222,40337,41513.8360562982,18,54174.8319444444,40337,40250.6064038918,18
"278",33,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,33694.8406666667,28235.9,34819.0218549623,15,46905.2081666667,45379.125,26395.2885152314,15
"279",34,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,47388.2178846154,48404.4,30981.5355845354,13,47388.2178846154,48404.4,30981.5355845354,13
"280",35,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,57868.0807692308,45379.125,33067.3676475958,13,58643.7923076923,45379.125,32867.6585747604,13
"281",36,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,62713.95075,50925.4625,55071.9008747293,20,70872.109,60001.2875,55692.7213554525,20
"282",37,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,31427.2685294118,35294.875,26440.379984374,17,63934.145,45379.125,63158.4877670392,17
"283",38,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,53282.1890740741,50421.25,40658.724695857,27,79437.7829972222,80674,63064.1622184819,27
"284",39,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,49463.24625,40337,42437.7706834258,20,51781.1111125,40337,40674.1378484578,20
"285",40,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,39346.112826087,40337,32957.8958585789,23,46251.6756923913,44370.7,28460.738502055,23
"286",41,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,63890.02640625,53950.7375,75829.2058458468,16,71579.26703125,57984.4375,71838.1304704924,16
"287",42,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,54034.7729166667,48404.4,54972.7578750153,12,83548.01125,61009.7125,77146.8013451304,12
"288",43,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,39942.7975,52438.1,31482.9075193063,11,55069.1725,57480.225,24548.0744493816,11
"289",44,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,52996.6123076923,34286.45,54545.331579009,13,63003.368725,60505.5,49838.167052414,13
"290",45,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,44034.5583333333,45379.125,32791.3536620469,15,57278.54,53446.525,25676.5340180829,15
"291",46,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,49866.61625,55463.375,37437.7800838675,14,71475.7233928571,71598.175,29091.3014896799,14
"292",47,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,71685.5718333333,53446.525,50520.825363256,15,83188.3396666667,63530.775,59347.729376601,15
"293",48,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,64167.675,64539.2,43395.1087255538,19,73190.425,71598.175,44133.6417372847,19
"294",49,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,67732.5458333333,50421.25,69127.5693010789,21,69365.2339285714,55463.375,67887.9640568757,21
"295",50,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,69225.9752380952,38622.6775,98913.7379235117,21,92851.9804011905,60505.5,165694.120256513,21
"296",51,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,48714.6846153846,45379.125,47120.7721924212,26,59877.2124394231,52438.1,47792.4205762186,26
"297",52,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,68748.0475,70589.75,48275.4420977203,19,80106.0975,75631.875,42893.7473458503,19
"298",53,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,42500.9119791667,29496.43125,40119.7899104133,24,65546.7846458333,52942.3125,52389.4033378103,24
"299",54,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,47706.46375,40337,65354.9754184343,38,63862.49375,52438.1,72843.9863900155,38
"300",55,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,41446.2675,30252.75,31724.5618478296,19,57060.9325,40337,57920.2258099081,19
"301",56,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,58276.1604464286,45379.125,44667.5180322885,28,75635.4765178571,60505.5,68441.7038636372,28
"302",57,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,75912.4802173913,45379.125,72125.4305059253,23,85054.0720652174,60505.5,68909.6248325624,23
"303",58,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,42500.9119791667,38320.15,40391.0458359765,24,53362.4895833333,45379.125,55588.817263784,24
"304",59,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,73356.3420652174,55463.375,89175.8699134119,23,81590.3514130435,56471.8,88874.1404699363,23
"305",60,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,61324.1038235294,42858.0625,57631.0911411648,34,74199.3183088235,50421.25,60579.8016797321,34
"306",61,"GENERAL AGRICULTURE","Agriculture & Natural Resources",1,36450.6851923077,35294.875,34289.4660163296,26,77586.6680769231,53446.525,83552.9866570402,26
